06/04/2022 11:54:00.300 - oc_logger - INFO - The optimization direction is minimization
06/04/2022 11:54:00.303 - oc_logger - INFO - QuOCS version number: 0.0.22
06/04/2022 11:54:00.303 - oc_logger - INFO - Direct search start time has been reset.
06/04/2022 11:54:23.558 - oc_logger - INFO - Function evaluation number: 186, SI: 5, Sub-iteration number: 10, FoM: 0.29711479261565377
06/04/2022 11:54:23.689 - oc_logger - INFO - Function evaluation number: 187, SI: 5, Sub-iteration number: 11, FoM: 0.29711477709295586
06/04/2022 11:54:23.816 - oc_logger - INFO - Function evaluation number: 188, SI: 5, Sub-iteration number: 12, FoM: 0.2971147927502733
06/04/2022 11:54:23.938 - oc_logger - INFO - Function evaluation number: 189, SI: 5, Sub-iteration number: 12, FoM: 0.29711477137353726
06/04/2022 11:54:24.061 - oc_logger - INFO - Function evaluation number: 190, SI: 5, Sub-iteration number: 13, FoM: 0.2971148235822898
06/04/2022 11:54:24.191 - oc_logger - INFO - Function evaluation number: 191, SI: 5, Sub-iteration number: 13, FoM: 0.2971147692835503
06/04/2022 11:54:24.310 - oc_logger - INFO - Function evaluation number: 192, SI: 5, Sub-iteration number: 14, FoM: 0.29711483634734503
06/04/2022 11:54:24.435 - oc_logger - INFO - Function evaluation number: 193, SI: 5, Sub-iteration number: 14, FoM: 0.2971147661577481
06/04/2022 11:54:24.562 - oc_logger - INFO - Function evaluation number: 194, SI: 5, Sub-iteration number: 15, FoM: 0.2971147814579478
06/04/2022 11:54:24.681 - oc_logger - INFO - Function evaluation number: 195, SI: 5, Sub-iteration number: 16, FoM: 0.2971148119826026
06/04/2022 11:54:24.801 - oc_logger - INFO - Function evaluation number: 196, SI: 5, Sub-iteration number: 16, FoM: 0.29711476629605926
06/04/2022 11:54:24.802 - oc_logger - INFO - SI 5 finished - Number of evaluations: 36, Best FoM: 0.29711475206408955, Terminate reason: Convergence of the FoM.

06/04/2022 11:54:24.802 - oc_logger - INFO - Figure of merit : 0.29711475206408955
06/04/2022 11:54:24.802 - oc_logger - INFO - Std : 0.0
06/04/2022 11:54:24.802 - oc_logger - INFO - total number of function evaluations : 196
06/04/2022 11:54:24.803 - oc_logger - INFO - dcrab_freq_list : [array([[0.30277532, 0.67980428, 0.76941262, 1.31527612]]), array([[0.2971575 , 0.46458689, 0.8390437 , 1.38214884]]), array([[0.32567494, 0.39855337, 0.89021921, 1.2244562 ]]), array([[0.20129475, 0.53559891, 0.79183244, 1.30664015]]), array([[0.37026948, 0.52318728, 0.88204385, 1.18519171]])]
06/04/2022 11:54:24.803 - oc_logger - INFO - dcrab_para_list : [array([0., 0., 0., 0., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 0., 0.])]
06/04/2022 11:54:24.803 - oc_logger - INFO - terminate_reason : Convergence of the FoM.
